회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
392회,백혜련,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"백혜련 의원은 국가정책 범위의 모호성과 주민투표가 갈등을 심화시킬 우려를 지적하며, 행정안전부가 부처 간 조율 책임을 제대로 수행하지 않는 점을 문제 삼았다. 특례시 관련 합의된 부분은 신속히 통과시키고, 형평성 문제로 특례시 시민들이 부당한 대우를 받고 있음을 강조했다. 따라서 지방분권위 합의 사항을 계류시키지 말고 부분적 통과를 요청했다."
392회,이명수,government,,,위원,위원,"이명수 의원은 주민투표법의 상례화 반대하며 지방의회 역할을 강조하고, 정부안대로 주민투표 운동기간을 축소해 신속한 결정을 촉구했다. 또한 경찰 직장협의회 활성화를 위해 권위적 조직문화 개선과 실질적 대화·협의가 필요하다고 지적했다. 공청회는 충분한 의견 수렴을 위해 반드시 실시할 것을 요청했다."
392회,이형석,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이형석 위원은 주민투표법과 공직선거법의 목적 차이를 강조하며, 국가정책도 주민투표 대상에 포함해 주민 의견 수렴 절차가 필요하다고 주장했다. 주민자치회에 대한 오해 해소와 홍보 강화, 투표운동 기간을 21일로 조정할 것을 요청했다. 또한, 특례시 관련 개별 법안보다는 통합적 검토와 공청회 후 심의를 제안했다."
392회,진교훈,unknown,,,경찰청차장,경찰청차장,"진교훈은 경찰청이 논의된 안건에 이의 없으며, 직장협의회를 법 취지에 맞게 잘 운영해 직원들과 소통하겠다고 밝혔다. 현재 법적 인정은 받지 못한 직장협의회연대가 있으나, 지역 대표들과 소통 메신저를 통해 소통 중임을 설명했다. 다만 해당 조직 규모는 매우 적다고 덧붙였다."
392회,최춘식,lawmaker,미래통합당,국회 행정안전위원회,위원,,"최춘식 의원은 주민자치회 전환 시 주민자치회원에 대한 선거법 적용 및 제재 여부가 불명확하다며 명확한 답변과 서면 자료를 요청했다. 또한 주민자치위원회와 주민자치회의 실질적 차이와 변화가 미미한 점을 지적하며, 변천 과정과 권한 변동을 비교한 도표 제출을 요구했다."
393회,김민철,government,,,위원,위원,"김민철 의원은 선거 관련 고소·고발 사건이 신속히 처리되지 않고 조사만 지연되는 문제를 지적하며, 선관위가 공직선거법 272조에 따라 즉각적인 조치를 취해야 한다고 강조했다. 특히 시민단체의 시설물 설치 및 차량 녹화기 사용 관련 고발 사건에 대해 빠른 판단과 조치를 요청했다. 이에 대한 진행 상황을 의원실에 보고할 것을 요구했다."
393회,김용판,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김용판 의원은 군위군 대구 편입 합의가 주민과 국민과의 약속이며, 국책사업인 통합신공항과 연계되어 원안대로 통과되어야 한다고 강조했다. 5월 1일 시행일과 5월 21일 선거인명부 작성 등 일정 준수가 중요하며, 여야를 떠나 정치권의 협조를 요청했다."
393회,김일권,government,,수석전문,위원,수석전문 위원,김일권 수석전문위원은 경상북도 군위군의 대구광역시 편입 법률안이 절차적 요건을 충족하고 통합신공항 사업 추진과 선거권 행사에 필요하다고 평가했다. 다만 지방선거 혼선을 막기 위한 특례 규정 부칙 추가가 필요하다고 중앙선관위 의견을 언급했다. 또한 비영리민간단체 지원법 개정안은 특례시 권한 확대와 자치 역량 강화를 위해 타당하다고 보았다.
393회,김형동,government,,,위원,위원,"김형동 의원은 공항 유치 관련 법안에 대해 지역 도민 의견 수렴과 소위 심사의 필요성을 강조하고, 선거사무 담당 장관들의 당적 문제로 선거 공정성 우려를 제기했다. 또한 경기남부청의 은수미 시장 수사자료 유출 및 대장동 수사 부실 문제를 지적하며 장관 차원의 감찰과 진상조사를 요청했다."
393회,박완수,lawmaker,더불어민주당,국회 행정안전위원회,위원,,박완수는 코로나19 확진자가 1만 명을 넘으며 국민 불안이 커진 상황에서 정부의 방역체계 전환 방향과 사적 모임 및 영업시간 제한 유지 여부에 대해 질의했다. 특히 9시 영업제한의 과학적 근거와 동네 병원 치료제 보급 문제도 함께 답변을 요청했다.
393회,서영교,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"서영교 위원장은 청원 심사기간 연장과 긴급 법률안 상정을 원활히 진행하며, 자영업자들의 영업 제한에 따른 손실보상 강화와 재난지원금 재검토를 요청했다. 또한, 법안 심사를 소위원회에 위임해 심도 있는 논의를 당부하였다. 끝으로 관계자들의 노고에 감사를 표하며 회의를 마무리했다."
393회,양기대,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"양기대 위원은 군위군 소보면 편입 문제와 의성군 비안면 상황을 비교하며, 지역주민 의견 수렴과 국책사업에 따른 행정구역 개편 근거를 문의했다. 또한, 특정 사안을 일반화해 입법으로 처리할 수 있는지 질문했다."
393회,이은주,lawmaker,정의당,국회 행정안전위원회,위원,,이은주는 코로나 백신 부작용 가족의 불안으로 백신 미접종자가 병간호와 학원 출입에 제한을 받는 문제를 지적했다. 백신패스 정책이 이들의 고충을 가중시키고 있음을 문제제기하며 이에 대한 답변을 요청했다.
393회,전해철,lawmaker,더불어민주당,국회 행정안전위원회,장관,,"전해철 의원은 경상북도 군위군의 대구광역시 편입과 비영리민간단체 지원 권한 확대 법안을 설명하며, 절차적 요건 충족과 지방자치 경쟁력 강화를 강조했다. 코로나19 대응 체계 전환과 방역패스 예외 확대, 자영업자 피해 최소화 방안도 함께 언급했다. 선거 중립 문제는 당적 보유 자체로 문제 삼기 어렵고, 필요 시 조사·수사 협조를 약속했다."
393회,금창호,unknown,,,진술인,진술인,"금창호 의원은 강원특별자치도 설치 필요성을 분단지역 특성, 경제 낙후, 인구 감소 등으로 설명하며 대선 후보들도 공약으로 제안한 점을 강조했다. 다만 이양수·허영 의원 법안은 지역별 제한적 특례에 그쳐 균형발전 전략에 부합하지 않아, 강원도 전역을 아우르는 비전 수립 후 법안 보완이 필요하다고 지적했다. 또한, 타 시도의 특별자치도 요구에 대비해 합리적 설득 방안과 기초자치단체 특례 활용을 제안했다."
393회,김민철,government,,,위원,위원,"김민철 의원은 우편투표의 부작용과 공정성 문제를 지적하며, 비밀투표 원칙이 더 잘 지켜지는 케이보팅 방식을 선관위가 업무보고에 포함해 검토할 것을 요청했다. 특히 감염병 상황에서 거소투표 대안으로 케이보팅 병행 도입을 제안하며, 특수한 상황에 한시적 적용을 강조했다."
393회,김세환,government,,중앙선거관리위원회,사무총장,중앙선거관리위원회 사무총장,"김세환 위원은 확진자 참정권 보호와 국민 안전을 위해 사전투표 및 선거일 외출 허가 투표 방안을 방역당국과 협의 중이며, 현행법 내에서도 충분히 관리 가능하다고 설명했다. 100만 명 확진자 가정 시 투표소별 분산 효과와 동선 분리 등 방역 대책을 마련했고, 법 개정과 시간 연장 등은 별도 검토가 필요하다고 밝혔다. 또한 선거관리위원회의 정치적 중립성과 철저한 방역수칙 준수를 강조했다."
393회,김형동,government,,,위원,위원,"김형동 의원은 지역 내 선거법 위반 의심 사례와 관련 신고 검토를 요청하고, 여당 간사의 코로나 확진자 관리 발언에 대한 엄격한 조사를 촉구했다. 또한 코로나 격리자들의 투표권 보장을 위해 생활치료소, 병원 등에서의 투표 방법과 거소투표 확대 필요성을 질의하며 구체적 안내를 요구했다."
393회,박완수,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박완수 의원은 지방자치단체의 권한과 재정 부족 문제로 특별자치도 요구가 계속되는 만큼 행안부가 장기적 지방분권 방안을 마련해야 한다고 강조했다. 또한, 방역 정책의 현실적 문제와 선거 관련 사전투표 신분 확인, QR코드, 투표용지 관리, 개표 순서 등 국민 제기 문제에 대해 실무적 검토와 개선을 요청했다."
393회,박완주,government,,,위원,위원,"박완주는 강원도의 평화특구 지정과 자치도 전환 추진이 다른 시도들의 자치시·자치도 요구로 이어질 수 있는 논란을 지적하며, 지방소멸대응기금과의 중복 혜택 문제 및 조정 방안을 행안부에 요청했다. 또한, 강원도 내 기초지자체들의 기금 포함 현황과 갈등 가능성에 대해 구체적 입장과 대응책을 간단히 설명해 줄 것을 요구했다."
393회,박용식,unknown,,,진술인,진술인,"박용식 본부장은 강원도가 분단과 규제로 인해 심각한 소외와 인구감소, 경제침체를 겪고 있어 강원특별자치도 설치를 통한 행정·재정·산업 특례 확대가 필요하다고 강조했다. 기존 법안은 제한적 특례에 그치므로 전역적 특례 부여와 기초자치단체 법인격 보장이 요구되며, 단계적 추진과 재원 분배 방안도 마련할 것을 요청했다."
393회,박재호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박재호 의원은 선관위가 부정선거 의혹 확산에 대해 선제적 대응과 신속한 조치를 요청하며, 관료화된 사고에서 벗어나 적극적이고 창의적인 해결책을 모색할 것을 촉구했다. 또한 법적 규정보다 상식과 합의를 우선시하는 유연한 자세를 강조하며, 구체적 방안 보고를 요구했다."
393회,박재호,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"박재호 위원장은 지방자치분권 및 비영리민간단체 지원법 일부개정법률안 4건을 심사해 각각 본회의 부의 없이 통합 조정안을 제안했다고 보고했다. 주요 내용은 인구 100만 이상 대도시를 ‘특례시’로 명칭 변경하고, 특례시 장에게 환경개선부담금 부과 등 6건의 사무특례와 비영리민간단체 관련 권한을 부여하는 것이다. 자세한 내용은 배부된 유인물을 참고해 의결을 요청했다."
393회,백혜련,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"백혜련 의원은 확진자 및 격리자뿐 아니라 투표 참관인의 확진 가능성에 대비한 예비인력 확보 등 구체적 대책이 부족하다고 지적했다. 또한 자가격리 국민의 투표참여율이 낮은 점을 문제 삼으며, 질병청 데이터를 활용해 선관위가 직접 투표 안내를 적극적으로 발송할 것을 요청했다."
393회,서범수,lawmaker,미래통합당,국회 행정안전위원회,위원,,"서범수 의원은 공청회가 찬반 양론을 균형 있게 다뤄야 하며, 특정 자치단체에만 특별법 지위를 부여하는 것에 대해 신중한 검토가 필요하다고 지적했다. 또한, 확진자 투표 시간 분리 계획의 구체적 제출과 중앙선관위 내 정치적 중립성 문제에 대한 명확한 입장을 요구했다."
