회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
424회,lawmaker,조승환,국민의힘,국회 행정안전위원회,위원,"조승환 의원은 사전투표의 보안 강화와 투명성 제고를 위해 CCTV 감시 강화, 봉인지 관리 철저, 관외 사전투표 등기우편 발송 내역 공개, 사전투표인명부 물리적 보관 필요성을 제기했다. 또한, 대통령선거와 지방선거를 분리하는 공직선거법 개정 필요성에 대해 선관위 입장을 물었다. 회의 진행 과정에서 위원장 권한 남용과 의사진행 문제도 비판했다."
424회,lawmaker,조은희,국민의힘,국회 행정안전위원회,위원,"조은희 위원은 박선영 진화위원장에 대한 민주당의 부당한 퇴장 조치와 선관위의 신뢰 문제, 특히 사전투표 관리의 불공정성과 규칙 개선 필요성을 강하게 지적했다. 또한 위원장의 편파적 회의 진행과 경위권 남용에 대해 비판하며, 현안 질의 정상 진행과 위원회 운영의 공정성을 촉구했다. 끝으로 위원회 참여 중단 의사를 밝히며 위원장의 반성을 요구했다."
424회,lawmaker,채현일,더불어민주당,국회 행정안전위원회,위원,"채현일 의원은 5·18 왜곡 발언을 한 진상규명위원회의 정체성과 피해자 명예 훼손 문제를 지적하며 행안부 차원의 엄중 대응을 촉구했다. 또한, 한덕수 권한대행의 대선 출마 예정자 신분과 관련한 기부행위 의혹에 대해 선관위의 철저한 조사와 경고를 요구했다. 아울러 이태원 특조위 사무처장 공백과 인사 검증 지연 문제에 대해 인사혁신처의 신속한 조치와 책임 있는 대응을 촉구했다."
424회,lawmaker,한병도,더불어민주당,국회 행정안전위원회,위원,"한병도 위원은 5·18 희생자에 대한 국가기관장의 공감 부족과 갈등 문제를 지적하고, 의성 산불 현장 대응의 비상소화장치 문제 및 기관 간 협업 미흡을 점검할 것을 요청했다. 또한 부정선거 논란 해소를 위한 언론 브리핑 확대와 사회통합 노력을 강조하며, 대통령기록물 관련 인사 임명에 대한 신중한 검토를 촉구했다."
424회,government,허석곤,,소방,청장,"허석곤 소방청장은 경남 산청 산불 대응과 관련해 국가 동원령에 따른 비용 부담 필요성을 강조하고, 정부 추경 반영을 위해 재정 당국과 협의 중임을 밝혔다. 산불 진화 장비와 R&D 예산(약 300억 원) 현황을 설명하며, 산림청 주도의 공중진화와 범정부 TF를 통한 개선 방안 논의에 소방청이 적극 참여할 것임을 언급했다. 또한, 기상 악화가 산불 확산에 큰 영향을 미쳤다고 평가했다."
424회,unknown,고기동,,,행정안전부장관직무대행,"고기동 차관은 산불 피해 복구를 위한 1.4조 추경과 6600억 행안부 예산 반영, 임시 조립주택 신속 공급 및 지원 단가 인상 등을 설명하며, 재난 대응과 지방 경제 활성화를 위한 규제 완화와 예산 집행 노력을 강조했다. 대통령기록물 관리, 민방위법 시행 준비, 피해자 지원 미흡 문제에 대해선 보완과 협의를 약속했다. 산불 진화와 예방 대책 마련, 인사 관련 법령 준수 등도 언급했다."
424회,lawmaker,모경종,더불어민주당,국회 행정안전위원회,위원,"모경종 의원은 대통령기록물 관리의 투명성과 독립성 확보를 강력히 요구하며, 현 대통령기록관의 책임감 부족과 기록 누락 우려를 지적했다. 또한, 신설 지방자치단체의 재정 지원 부족과 지방의회 임시회 소집권 불명확 문제에 대해 행안부의 적극적 입법 지원과 대책 마련을 촉구했다."
424회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현 위원은 행안부가 지역화폐 예산 반영에 소극적이라 자영업자 위기 극복에 미흡하다고 비판하며, 추경에서 지역화폐 예산 증액을 요청했다. 또한, 홍준표 관련 여론조사 비용 대납 및 불법 여론조사 의혹에 대한 신속하고 철저한 수사를 촉구했다. 아울러 내란 수사 방해 및 경찰 수사 의지 부족을 강하게 문제 삼으며 관련자 구속 수사를 요구했다."
424회,lawmaker,배준영,국민의힘,국회 행정안전위원회,위원,"배준영 의원은 대통령선거를 앞둔 사이버 공격 피해와 경찰 수사 상황을 점검하며, 중앙선관위 및 시도선관위에 대한 국정감사 필요성과 법령 개정을 통한 감사 범위 확대를 요청했다. 또한 북한의 소음 공격 피해에 대한 정부의 적극적 대응과 지원 근거 마련을 촉구했다. 회의 진행 과정에서 의사진행 절차 문제와 편파적 운영에 대한 불만도 표출했다."
424회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 영남권 산불 피해 추경안이 지원 범위와 규모에서 한계가 있어 경제활동 기반 복구를 포함한 지원 확대 필요성을 강조하며, 정부의 적극적 협조와 신속한 재정 조치를 요청했다. 또한 광주민주화운동 관련 망언을 강력히 비판하고 내란 범죄 수사에 대해 경찰의 엄정한 대응을 촉구했다. 마지막으로 대통령기록물 관리의 엄정함과 관련 기관의 신속한 서면답변 제출을 당부했다."
424회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,소위원장,"위성곤 위원은 2025년도 행정안전부, 경찰청, 소방청 소관 추가경정예산안에서 총 1조 1,583억 원을 증액·신설하고, 산불 대응체계 강화 및 지역경제 활성화, 소방장비 확산 등에 중점 투자한 심사 결과를 보고하였다. 부대의견 11건을 첨부해 지방자치단체 예산 집행과 사업 추진의 체계성을 강조했다."
424회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,"위성곤 위원은 추경안에 지역사랑상품권과 소규모 건설사업 예산이 빠진 점과 지자체 예산 집행률 점검 미흡을 지적하며, 특별교부세 조기 교부를 요청했다. 또한 경찰의 공익제보자 색출 및 의원실 선임보좌관 수사에 대해 국회 의정활동 방해라며 즉각 중단과 경위 보고를 요구했다. 대통령기록물과 윤석열 전 대통령 관련 의혹에 대해서도 문제 제기했다."
424회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,소위원장,"윤건영 위원은 지방자치분권 및 지역균형발전 특별법 일부개정법률안 심사 결과를 보고하며, 신설 지방자치단체 정의와 행·재정 특례를 규정해 성공적 출범을 지원하는 내용을 설명했다. 보통교부세 교부 근거 신설과 지방교부세 산정특례 기준 대통령령 위임을 포함한 수정안을 의결했다. 자세한 내용은 배부 자료를 참고해 달라고 요청했다."
424회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 의원은 경북 산불 피해 이재민에 대한 긴급생계지원금 집행 지연과 행안부의 미흡한 대응을 강하게 질책하며, 현행법상 선지급 공문이 내려갔음에도 시군 집행이 안 되는 문제를 지적했다. 또한, 의사진행발언권을 거부당한 데 대해 절차적 민주주의 훼손을 문제 삼으며 국민의힘 전체에 대한 모독 발언에 대해 해명할 기회를 요구했다."
424회,lawmaker,이만희,국민의힘,국회 행정안전위원회,위원,"이만희 의원은 위원장의 일방적 회의 진행과 의사진행발언 제한을 강하게 문제제기하며 간사 간 협의와 정회 필요성을 촉구했다. 또한 산불 피해 지원의 실질적 집행과 공공일자리 마련, 지방 권한 이양 등 신속하고 구체적인 대책 마련을 요구했다. 회의 운영의 공정성과 발언 기회 보장도 강조했다."
424회,unknown,이호영,,,경찰청장직무대행,"이호영 차장은 내란죄 등 중대 사건에 대해 경찰이 법과 절차에 따라 철저히 수사 중이며, 압수수색 영장 발부와 자료 제출에 대통령실·경호처의 협조가 필요하다고 설명했다. 경찰은 정치적 중립을 지키며 불법 비상계엄·쿠데타에 동조하지 않음을 강조했고, 혐의 입증 시 신속한 인사 조치를 약속했다. 수사 지휘는 국수본이 담당하며, 수사 신속성과 투명성 강화를 위해 지속 협의 중임을 밝혔다."
424회,lawmaker,조은희,국민의힘,국회 행정안전위원회,소위원장,"조은희 위원은 5건의 재난 및 안전관리법 개정안을 통합 조정한 대안을 제안하며, 산불 피해 지역 주민과 소상공인, 농어업인 지원을 구체화·확대하고 중소기업 시설 복구 및 경영안정 근거를 신설했다고 설명했다. 또한 도시가스요금 등 간접지원 대상 명시와 산불 피해 적용례 부칙 규정을 포함했다. 소위원회 심사 결과대로 본회의 의결을 요청했다."
424회,lawmaker,조은희,국민의힘,국회 행정안전위원회,위원,"조은희 위원은 박선영 진화위원장에 대한 민주당의 부당한 퇴장 조치와 선관위의 신뢰 문제, 특히 사전투표 관리의 불공정성과 규칙 개선 필요성을 강하게 지적했다. 또한 위원장의 편파적 회의 진행과 경위권 남용에 대해 비판하며, 현안 질의 정상 진행과 위원회 운영의 공정성을 촉구했다. 끝으로 위원회 참여 중단 의사를 밝히며 위원장의 반성을 요구했다."
424회,government,허석곤,,소방,청장,"허석곤 소방청장은 경남 산청 산불 대응과 관련해 국가 동원령에 따른 비용 부담 필요성을 강조하고, 정부 추경 반영을 위해 재정 당국과 협의 중임을 밝혔다. 산불 진화 장비와 R&D 예산(약 300억 원) 현황을 설명하며, 산림청 주도의 공중진화와 범정부 TF를 통한 개선 방안 논의에 소방청이 적극 참여할 것임을 언급했다. 또한, 기상 악화가 산불 확산에 큰 영향을 미쳤다고 평가했다."
425회,lawmaker,고동진,국민의힘,국회 행정안전위원회,위원,"고동진 의원은 허위사실공표죄의 판단 기준에 '행위'를 명확히 포함해야 하며, 관련 진술과 발언까지 법안에 반영한 입법안을 제출했다고 설명했다. 그는 민주당안과 병합심사할 것을 요청하며, 일방적 처리 시 입법 독재 비판을 받을 수 있다고 경고했다."
425회,government,김용빈,,중앙선거관리위원회,사무총장,"김용빈은 공직선거법 250조 1항의 ‘행위’ 개념 삭제에 대해 선관위는 입법정책적 판단을 유보하며 신중한 검토가 필요하다고 강조했다. 행위 삭제 시 후보자의 허위사실 공표 처벌 범위와 선거 공정성 영향에 우려를 표명했고, 법원의 해석과 입법적 결정이 중요하다고 밝혔다. 또한 관련 조문 간 법적 정합성 문제도 함께 검토되어야 한다고 덧붙였다."
425회,lawmaker,모경종,더불어민주당,국회 행정안전위원회,위원,"모경종 위원은 의사진행발언은 절차에 관한 내용만 다뤄야 하며, 허위 또는 왜곡된 주장으로 의사진행발언을 남용하지 말 것을 요청했다. 또한, 일부 발언의 사실관계 오류와 부적절한 사법부 비판을 지적하며, ‘행위’ 용어 삭제에 대해 공감대를 형성하고 명확한 처리 필요성을 강조했다."
425회,lawmaker,박수민,국민의힘,국회 행정안전위원회,위원,"박수민 위원은 공직사회의 생산성과 국민 중심 업무 필요성을 강조하며, 이재명 대표 관련 선거법 개정안이 절차적 정당성(전문위원 검토·토론 생략, 불가피한 사유 미설명) 없이 일방적으로 추진되는 점을 강하게 비판했다. 특히 ‘행위’ 조항 삭제로 허위사실 유포 처벌이 어려워질 우려와 법안의 모호성을 지적하며, 해당 법안이 특정 인물 면죄용임을 문제 삼아 반대 입장을 분명히 했다."
