회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
367회,송세언,witness,,,증인,증인,"송세언은 승강기안전공단 이사장이 임명한 인물이며, 본인은 교육과 홍보 분야에서 지원 및 업무를 수행했다고 설명했다. 이전에는 출판 분야에서 근무했으나 대표는 아니었다고 밝혔다. 교육과 홍보 업무의 구분을 명확히 했다."
367회,신동호,witness,,,증인,증인,"신동호는 기재부장관이 임명한 상임감사로, 대통령경호실 경호안전교육원장을 역임했다고 설명했다. 인사혁신처의 재취업심사 과정을 거쳐 합당하다는 판단을 받았으며, 절차에 따라 응모했다고 밝혔다. 이에 대해 본인은 문제없다고 주장했다."
367회,안상수,lawmaker,새누리당,국회 행정안전위원회,위원,,"안상수 의원은 천안함 추모식에 대통령 참석을 건의하고, 버닝썬 사건과 경찰 유착 의혹에 대한 철저한 수사 및 특검 도입을 요청했다. 또한 탈원전 정책의 문제점과 지역자원시설세 형평성 개선, 접경지역 평화수역 관리 강화, 소방본부장과 경찰청장 직급 조정 필요성을 제기했다. 마지막으로 대통령 가족의 해외 이주 의혹에 대한 정부 차원의 명확한 해명과 자료 제출을 촉구했다."
367회,위원◯증인,unknown,,,이진복,이진복,"위원◯증인은 승강기안전관리공단의 역할에 대해 질문받았고, 이에 대해 잘 알고 있다고 답변하였다."
367회,위원◯행정안전부장관후보자,unknown,,,김영호,김영호,위원◯행정안전부장관후보자는 김학의 사건과 버닝썬 사건에서 경찰과 검찰이 수사를 제대로 하지 않고 은폐하려 한 태도 때문에 국민들이 공분하고 있음을 지적하며 이에 동의했다.
367회,유민봉,lawmaker,국민의당,국회 행정안전위원회,위원,,"유민봉 의원은 장관 후보자의 부동산 시세차익과 후원금 수수 의혹, 이해충돌 가능성을 문제 삼으며 해명을 요구했고, 후보자의 국가 정체성 및 국민통합 의지에 대한 명확한 입장을 촉구했다. 또한 경찰청 소속 행정안전부 장관으로서 국민적 의혹 사건의 진실 규명과 지방자치와 균등한 복지 서비스 제공 문제에 대한 입장도 질문했다."
367회,윤재옥,lawmaker,새누리당,국회 행정안전위원회,위원,,"윤재옥 위원은 장관 후보자의 정치적 정체성과 총선 출마 계획에 의문을 제기하며, 정치적 중립성 유지와 탈당 의사를 강조했다. 또한 후보자의 재개발사업 투자와 드루킹 수사 관련 입장에 대해 국민 정서와 정치적 책임을 요구하고, 안전 분야 낙하산 인사 문제와 자치경찰제의 정치화 우려를 지적했다. 마지막으로 국가 안전관리와 지방자치 관련 문제에 대한 종합적 검토와 개선을 요청했다."
367회,이재정,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이재정 의원은 주민등록번호 체계의 개인정보 유출 위험과 임의번호 부여 필요성을 강조하며, 경찰 내 성추행 사건의 늑장 대응과 2차 피해 문제를 지적했다. 또한, 미군부대의 119 출동 지연 문제와 소방관 국가직 전환의 조속한 추진을 요청했다. 마지막으로 정치후원금 투명성 및 김학의 사건 수사팀 와해 의혹에 대해 문제제기했다."
367회,이진복,lawmaker,새누리당,국회 행정안전위원회,위원,,"이진복 의원은 후보자의 장관 겸직에 대한 입장 변화와 소신 부족을 문제 삼으며, 지방재정 확대와 안전관리 인사 문제 등 구체적 정책과 전문성 부족을 지적했다. 또한 태양광 정책과 개인정보위원회 통합에 대한 미흡한 대응, 부처 간 중복 업무 조정 필요성을 강조하며, 선거 주관 장관으로서 당적 문제에 대한 신중한 검토를 요청했다."
367회,이채익,lawmaker,새누리당,국회 행정안전위원회,위원,,"이채익 위원은 진영 행정안전부장관 후보자의 부동산 투기 의혹과 정치자금법 위반 문제를 강하게 지적하며, 후보자의 불성실한 답변과 소신 부재를 비판했다. 또한 경찰의 선거개입 의혹과 공수처·검경수사권 문제에 대한 후보자의 입장 부족을 문제 삼으며, 후보자의 장관 자격에 의문을 제기했다. 끝으로 후보자의 탈당과 명확한 해명을 촉구하며 인사청문회 채택에 부정적 입장을 밝혔다."
367회,인재근,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"인재근 위원은 행정안전부장관 후보자 인사청문회의 절차와 취지를 설명하며 후보자의 전문성과 책임성 검증을 강조하였다. 질의와 증인 신문, 보충 및 추가질의를 통해 후보자의 자질을 다각도로 심도 있게 검증하였고, 후보자에게 성실한 답변과 정책 추진 시 국민 신뢰를 당부하였다. 청문회 결과는 인사청문경과보고서에 반영하여 전체회의에서 논의할 예정이다."
367회,정연수,unknown,,,입법조사관,입법조사관,"정연수 발언은 참석자 네 명이 모두 도착했음을 알리는 내용으로, 별도의 쟁점이나 문제제기 없이 단순 상황 보고에 그친다."
367회,진영,lawmaker,더불어민주당,국회 행정안전위원회,행정안전부장관후보자,,"진영 후보는 행정안전부장관으로서 지방분권 강화, 국민 안전 강화, 정부 혁신 및 사회 통합을 중점 추진하겠다고 밝히고, 국회와의 소통과 협력을 강조하였다. 서훈제도 유지와 부적절한 서훈 취소, 재난 예방 및 대응 체계 강화, 용산공원 보존 등 주요 현안에 대해 성실히 답변하며 국민 의혹 해소와 철저한 조사를 약속했다. 다만 일부 사안에 대해선 정확한 정보 부족을 인정하며 이해를 구했다."
367회,최경호,witness,,,증인,증인,"최경호는 행정안전부장관의 추천을 받았으며, 알리오에 모집공고는 없다고 설명했다. 대구광역시당 기획국장과 홍보국장을 역임한 경력을 언급하며, 100만 원을 받는다고 밝혔다. 그는 일반 국민과 정당인의 시각에서 안전 문제에 대해 고민하고 있다고 강조했다."
367회,홍문표,lawmaker,새누리당,국회 행정안전위원회,위원,,"홍문표 의원은 후보자의 부동산 투기 의혹에 대해 솔직한 사과와 소신 있는 해명을 요구하며, 자치분권 실현을 위한 재정 분권과 제도 개선을 촉구했다. 또한 역사교과서에서 자유민주주의와 국가 정체성 수호, 북한을 적으로 명확히 규정할 것을 강조하고, 소방직 국가직화 및 자율방범대 지원 강화, 무궁화 법제화 등 국가 정체성 확립과 국민 안전 강화에 대한 적극적 대책 마련을 요청했다."
367회,홍익표,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"홍익표는 지방자치의 실질적 재정권과 인사권 강화를 통해 주민 참여를 확대하고 자치경찰제의 단계적 확대 필요성을 강조했다. 또한 진영 후보자의 도덕성과 전문성을 인정하며, 정치적 중립성과 국민 눈높이에 맞는 자세를 당부했다. 마지막으로 후보자의 답변 부족을 지적하기보다 사회 통합과 갈등 해소를 위한 고민을 촉구했다."
367회,鄭仁和,government,,,위원,위원,"鄭仁和 의원은 제천 화재 참사와 견인차 문제에 관심을 갖고 제도 개선을 위해 소위원회에 참여하고자 한다고 밝혔다. 그는 참사 재발 방지를 위해 소위원회 활동을 희망하며, 이채익 간사의 동의를 조건으로 참여 의사를 표명했다."
367회,권은희,lawmaker,국민의당,국회 행정안전위원회,위원,,"권은희 의원은 제천 화재 관련 소위원회 구성을 환영하며, 화재 대응 및 사전 대비, 수사 결과 평가와 소방청 제도 개선 논의를 강조했다. 더불어민주당, 자유한국당, 민주평화당 위원들과 협력해 신속한 문제 해결을 요청했다."
367회,김병관,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김병관 의원은 시간선택제 공무원제도 개선에 행안부와 인사혁신처의 협조를 평가하면서도, 지방공무원 임용령과 공무원임용령 개정안 간 문구 차이로 내용에 차이가 있음을 지적했다. 특히 공무원임용령 개정안이 미비하다며 위원회 차원의 추가 검토를 요청했다."
367회,윤재옥,lawmaker,새누리당,국회 행정안전위원회,위원,,"윤재옥 의원은 간사 간 협의 여부를 확인하며, 이채익 간사 의견을 우선 듣고 결정할 것을 제안했다. 필요 시 오늘 가결하는 데 동의함을 밝혔다."
367회,인재근,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"인재근 위원은 2018년도 국정감사 결과보고서 및 감사원 감사요구안을 채택하고 제천화재 관련 평가소위원회 구성을 보고하며, 소위원회 구성과 활동 방식을 간사 간 협의 후 결정할 것을 안내하였다. 또한 일부 안건은 간사 간 협의 미완으로 회의를 정회하고 추후 속개 일정을 알릴 예정임을 밝혔다."
367회,정연수,unknown,,,입법조사관,입법조사관,"정연수 발언은 단답형 확인 응답에 그쳐 별도의 쟁점이나 문제제기, 설명, 요청사항이 없다."
367회,홍익표,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"홍익표는 간사 간 협의 없이 진행된 사안에 대해 이채익 간사 동의를 전제로 처리해야 한다고 강조하며, 위원장에게 권한 위임을 제안했다. 또한 인사청문경과보고서 채택을 위해 자유한국당 간사들과 협의 후 본회의 직후 회의를 열어 신속히 처리할 것을 요청했다. 협조와 원활한 진행을 당부하는 내용이다."
367회,이채익,lawmaker,새누리당,국회 행정안전위원회,위원,,"이채익 위원은 진영 후보자의 부동산 투기 및 후원금 의혹 등 문제로 인사청문경과보고서에 부적격 의견을 냈으며, 문재인 대통령의 청문 절차 무시와 임명 강행을 비판했다. 야당과 국회와의 협치를 촉구하며 국민 안전과 민생을 위한 감시를 다짐했다. 또한 정부가 국민의 어려움을 인정하고 소통을 강화할 것을 요청했다."
367회,인재근,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"인재근은 행정안전부장관 후보자 진영에 대한 인사청문경과보고서 채택 절차를 진행하며, 위원들의 심층 검증과 의견 반영을 강조했다. 안전 문제 우려 내용을 포함한 보고서 채택에 이의 없음을 확인하고, 세부 수정 사항 위원장에게 위임을 요청했다. 회의 종료를 선언하며 감사 인사를 전했다."
368회,강성조,unknown,,,행정안전부지방재정정책관,행정안전부지방재정정책관,"강성조 행안부 지방재정정책관은 소방 인력 충원 인건비 보전을 위해 소방안전교부세를 단계적으로 인상하는 정부 간 합의 내용을 설명했다. 2019년부터 2021년 이후까지 담배분 개별소비세의 비율을 20%에서 45%로 올리기로 했으며, 관련 법안은 홍익표 의원이 발의했다."
368회,강창일,lawmaker,더불어민주당,국회 행정안전위원회,위원,,강창일 의원은 소위원장에게 자유한국당 권은희 위원의 불참 사유와 소방공무원 국가직화에 대한 각 당의 당론을 명확히 설명할 것을 요청했다. 또한 일부 지자체의 입장 차이를 지적하며 회의 중 야당 위원들의 침착한 태도와 참석을 당부했다. 회의 진행 전 충분한 대화와 협조를 강조했다.
