회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
391회,lawmaker,서영교,더불어민주당,국회 행정안전위원회,위원장,"서영교 위원장은 행정안전부 및 경찰청 소관 법률안 의결과 지방세법 관련 법률안 상정을 주도하며, 현안 토론과 법안 심사의 철저한 진행을 요청하였다. 4·3 특별법 등 역사적 사건 해결과 경찰 현장 대응력 강화, 코로나 방역 지원 강화 필요성도 강조하였다. 또한 재외국민 투표 지원 강화와 법사위 심사 제한에 따른 상임위 역할 중요성을 언급하며 위원들의 적극적 협조를 당부했다."
391회,lawmaker,양기대,더불어민주당,국회 행정안전위원회,위원,"양기대 위원은 경찰관 직무집행법 개정안 취지에 공감하면서도 권한남용과 인권침해 우려를 지적하며, 시행령과 사례 중심 매뉴얼, 실전 교육 강화를 요청했다. 또한 윤창호법 헌재 위헌 결정에 따른 음주운전 가중처벌 입법 보완 필요성을 묻고 경찰청의 입장을 요구했다."
391회,lawmaker,오영환,더불어민주당,국회 행정안전위원회,위원,"오영환 의원은 직무집행법의 임의규정이 긴박한 상황에만 적용된다는 경찰청장의 답변이 현장 혼란과 소극행정을 초래할 우려가 있다고 지적했다. 그는 법이 사회적 약자 보호와 적극적 법 집행을 위한 명확한 근거임을 분명히 인정할 것을 요청했다. 또한, 경찰청장의 소극적 해석이 국민 신뢰 저하로 이어질 수 있음을 우려했다."
391회,lawmaker,오영훈,더불어민주당,국회 행정안전위원회,위원,"오영훈 위원은 4·3 특별법 개정안의 보상 개념과 금액(9000만 원)에 대한 혼동 해소를 요청하고, 희생자와 유족 권리 보장을 강조했다. 대검찰청의 직권재심 권고 합동수행단 출범을 통해 명예회복 길이 열렸다고 평가했다. 행안부의 적극적 협조로 정기국회 내 법안 통과를 촉구했다."
391회,government,이명수,,,위원,"이명수 의원은 제주4․3 사건 개정안에 대해 배상 용어 사용과 보상 기준 개선, 추가 진상조사 조치 필요성을 소수 의견으로 제기했다. 또한, 정부의 방역 강화 대책과 출입국 제한 조치의 신속한 시행을 촉구하며, 경찰 신뢰 회복을 위한 교육 및 예산 문제 해결과 종합 대책 보고를 요구했다."
391회,lawmaker,이영,미래한국당,국회 행정안전위원회,위원,"이영 의원은 인천 흉기 난동 사건에서 경찰의 현장 이탈과 테이저건 등 필수 교육 미이수 문제를 지적하며, 코로나19 핑계로 책임을 회피하는 경찰청장의 태도를 비판했다. 7만 명 이상의 경찰이 재교육을 받아야 하는데 현실적으로 불가능하다며 직무유기와 관리 소홀을 문제 삼았다. 국민 신뢰 회복을 위한 책임 있는 대책 마련을 촉구했다."
391회,lawmaker,이은주,정의당,국회 행정안전위원회,위원,"이은주는 제주4․3사건 특별법 개정은 환영하나 보상금 액수가 부족하고 명예회복과 예우 강화가 필요하다고 지적했다. 또한 교제폭력 피해자 보호에 경찰 대응 역량이 미흡하며, 현장 의견을 반영한 실질적 매뉴얼과 교육이 시급하다고 강조했다. 청장에게 각오와 결의를 요구했다."
391회,lawmaker,이해식,더불어민주당,국회 행정안전위원회,위원,"이해식 의원은 중견 경찰관이 현장 대응 대신 1층으로 내려간 사례를 문제 삼으며, 이는 개인의 문제인지 경찰 전체의 기강 해이인지 평가를 요청했다. 국민 신뢰 회복을 위해 경찰 대응 전반에 대한 점검과 경종 울릴 조치가 필요하다고 강조했다."
391회,lawmaker,이형석,더불어민주당,국회 행정안전위원회,위원,이형석 위원은 지방세기본법 개정을 통해 광역시세 일부를 자치구로 이전해 재정분권을 강화할 필요성을 제기했다. 현행 법이 경제 및 자치단체 여건 변화에 맞지 않으므로 행안부가 재정분권 3단계 이전에도 적극적으로 논의에 참여하고 긍정적 검토를 요청했다.
391회,lawmaker,임호선,더불어민주당,국회 행정안전위원회,위원,"임호선 의원은 경찰관 직무집행법 일부개정법률안의 면책 규정 의미를 묻고, 최근 사회적 문제된 사건에 대해 경찰청장의 정중한 사과를 요청했다. 면책 규정 통과 후에도 경찰관 부담은 여전하므로, 구체적 적용 사례와 문제점 교육·훈련을 체계적으로 준비할 것을 당부했다."
391회,lawmaker,전해철,더불어민주당,국회 행정안전위원회,장관,"전해철은 4·3법의 금전 보상이 국가 책임과 선례로서 중요하며, 보상 용어 사용과 유족들의 수용에 의미를 둔다고 설명했다. 또한 지방세 및 행정제재 관련 5건 법률안의 제도 개선을 소개하고, 자치구 재원 문제는 신중 검토와 재정분권 논의가 필요함을 강조했다. 마지막으로 제주4·3사건 법안 통과에 감사하며 시행 준비에 만전을 기할 것을 약속했다."
391회,government,정성희,,수석전문,위원,"정성희 수석전문위원은 지방세 관련 법률안에서 경찰에 수사 권한 이양, 실거래가액 기준 과세, 가상자산 압류·매각 근거 마련, 중소기업 경영 지원 및 취득세 감면 필요성 등을 설명하며 일부 법안에 대해 기재위 심사와 입법정책적 결정이 필요함을 강조했다."
391회,lawmaker,최춘식,미래통합당,국회 행정안전위원회,위원,"최춘식 위원은 경찰의 적극적인 수사 태도는 칭찬하나, 민노총의 27일 불법 시위에 대해 편파적 잣대 적용 없이 엄정 대응할 것을 요청했다. 28일 합법 시위는 보장되어야 하며, 27일 불법 시위 처리 결과를 의원실에 제출해 줄 것을 요구했다."
391회,government,김형동,,,위원,"김형동 의원은 생애최초 오피스텔 취득자에 대한 세금 배려와 농촌지역 별장 및 1가구 2주택자에 대한 취득세 감면 등 지방 활성화를 위한 세제 지원 필요성을 강조했다. 또한, 문중과 사찰이 보유한 토지에 부과된 종부세 문제에 대해 정부의 재검토를 요청했다."
391회,lawmaker,박재호,더불어민주당,국회 행정안전위원회,위원,"박재호 의원은 행안부와 위원들이 법안 심사 과정에서 지역별 사례와 시대 변화에 맞는 심도 있는 검토와 토론이 부족했다고 지적했다. 법안들이 쌓여 있어 효율적이고 협력적인 논의가 필요하며, 앞으로 함께 노력해 법안을 개선해 나가자고 요청했다."
391회,lawmaker,박재호,더불어민주당,국회 행정안전위원회,위원장,"박재호 위원장은 지방세 관련 5개 법률안과 지방재정법, 지방행정제재법 일부개정안들을 통합 조정한 대안을 본회의에 부의하지 않기로 보고하며, 전자신고 범위 확대, 과세표준 개선, 세율 조정, 감면 연장 등 주요 내용을 설명하였다. 또한 체납처분 유예 사유 확대와 지방세통합정보통신망 시행일 통일을 포함한 수정 의결을 요청하였다."
391회,lawmaker,서영교,더불어민주당,국회 행정안전위원회,위원장,"서영교 의원은 지방세 관련 126건 법률안 심사와 의결 과정을 감사하며, 현장 목소리를 반영한 세제 개선과 손실보상 확대를 요청했다. 또한 지역사랑상품권 발행액 증액(30조 원)과 국민 부담 경감에 대해 행정안전부의 협조를 당부했다. 마지막으로 법안 집행 과정의 철저한 반영과 대안 마련을 강조했다."
391회,lawmaker,양기대,더불어민주당,국회 행정안전위원회,위원,"양기대 위원은 지방재정법 개정안에서 장외발매소 경륜·경정 투표권 레저세 배분 비율 인상을 환영하며, 광역단체와의 조정 여부를 질의했다. 또한 경륜·경마 본장이 있는 도시의 도박중독 등 문제 해결을 위해 본장도 배분 비율 상향 필요성을 제기했다."
391회,lawmaker,오영훈,더불어민주당,국회 행정안전위원회,위원,"오영훈 위원은 제주 마을회 소유의 오름과 곶자왈에 재산세 및 종합부동산세가 부과되어 마을회의 재정 부담이 크다고 문제제기했다. 보존 목적의 토지에 수익이 없어 세금 납부가 어렵다며, 종합합산 과세를 분리과세로 전환해 조세 부담을 완화하고 마을회 지원을 요청했다. 이에 대한 시행령 개정 검토를 촉구했다."
391회,government,이명수,,,위원,"이명수 의원은 지방세법이 체계적이지 못하고 임기응변식 개정이 반복되어 통합적 입법 조정이 필요하다고 지적했다. 화력발전시설 지역자원시설세 인상 취지는 공감하나, 인상분이 국민 전기료 부담으로 전가되는 것을 우려하며 구체적 부담 비율과 후속 조치에 대한 명확한 설명을 요청했다."
391회,lawmaker,이영,미래한국당,국회 행정안전위원회,위원,"이영 의원은 생애최초 주택 취득세 감면 기준을 양도소득세 비과세 기준 상향(9억→12억)에 맞춰 현실화하고, 주거용 오피스텔도 감면 대상에 포함할 것을 요청했다. 또한, 저가 소형주택에 부과되는 세금 문제에 대해 재검토를 요구하며, 부처와 상임위별로 다른 세금 기준 적용의 문제점을 지적했다."
391회,unknown,이우종,,,행정안전부지방세정책관,"화력발전 세금 인상으로 한전 부담이 약 1062억 증가하나 전기요금 인상은 미미할 전망이다. 한전은 대규모 경영 조정으로 이를 감당할 수 있으며, 산업부도 이를 동의한 상태다. 노후담보 대상 포함은 금융위 법률 개정에 따른 사항임을 설명했다."
391회,lawmaker,전해철,더불어민주당,국회 행정안전위원회,장관,"전해철 의원은 전기요금 인상은 없으며, 레저세 배분 조정과 장외발매소의 사회적 비용 보전을 위한 재원 배분 필요성을 설명했다. 오피스텔 및 별장 감면 기준의 형평성 문제와 시행령 검토 필요성을 인정하며, 국회 의견을 반영해 제도 개선과 지속적 논의를 약속했다. 마지막으로 법안 심사에 감사 인사를 전했다."
392회,lawmaker,김용판,미래통합당,국회 행정안전위원회,위원,"김용판 의원은 경찰의 본연 업무 외 추가 업무로 인한 부담을 지적하며, 수사 인력 보강과 정예화가 필요하다고 강조했다. 또한, 경찰의 원활한 업무 수행을 위한 면책 규정 통과를 법사위에서 반드시 추진할 것을 요청했다. 장관과 경찰청장의 적극적인 관심과 지원을 당부했다."
392회,government,김창룡,,경찰,청장,"김창룡은 경찰 수사 시 통신자료 조회가 필요 최소한도로 엄격히 이뤄지고 있음을 설명하며, 자율방범대 법률 제정으로 치안 보조인력 지원과 체계적 운영이 가능해졌다고 평가했다. 또한, 경찰 업무 부담 완화를 위해 인력·예산 증원 필요성을 강조하고, 공무원직장협의회법 개정에 따른 소통 강화 의지를 밝혔다."
392회,unknown,김학관,,,경찰청기획조정관,김학관은 수사심사정책담당관으로서 발언 내용을 확인하고 이해했음을 간단히 답변하였다. 별도의 쟁점이나 요청사항은 없었다.
392회,government,김형동,,,위원,"김형동 의원은 순직 소방관 위로와 함께 경찰 수사 지휘 인원의 적정성 재검토를 요청하고, 통신자료 조회 시 당사자 통지 의무 부재와 개인정보 보호 문제를 지적했다. 또한 대선 선거관리의 공정성에 대한 국민 불안을 언급하며 법무부장관과 행안부장관, 선관위 상임위원의 사퇴 선언을 촉구했다. 마지막으로 선관위의 댓글 수사 의뢰 사례를 들어 선거사무 공정성에 대한 재고를 요구했다."
